threshold,tp,fp,tn,fn,K,f2,maxat,f1,fold,plus,minus,comment
0.17,27,132,743,11,401,0.434,0.17,0.274,0,5,1,
0.18,27,132,743,11,401,0.434,0.17,0.274,0,5,1,
0.19,27,132,743,11,401,0.434,0.17,0.274,0,5,1,
0.20,25,106,769,13,401,0.442,0.20,0.296,0,5,1,
0.21,25,106,769,13,401,0.442,0.20,0.296,0,5,1,
0.22,25,106,769,13,401,0.442,0.20,0.296,0,5,1,
0.23,25,106,769,13,401,0.442,0.20,0.296,0,5,1,
0.24,25,106,769,13,401,0.442,0.20,0.296,0,5,1,
0.25,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.26,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.27,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.28,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.29,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.30,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.31,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.32,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.33,21,83,792,17,401,0.410,0.20,0.296,0,5,1,
0.34,11,33,842,27,401,0.281,0.20,0.268,0,5,1,
0.35,11,33,842,27,401,0.281,0.20,0.268,0,5,1,
0.36,11,33,842,27,401,0.281,0.20,0.268,0,5,1,
0.37,11,33,842,27,401,0.281,0.20,0.268,0,5,1,
0.38,11,33,842,27,401,0.281,0.20,0.268,0,5,1,
0.39,11,33,842,27,401,0.281,0.20,0.268,0,5,1,
0.40,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.41,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.42,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.43,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.44,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.45,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.46,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.47,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.48,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.49,11,30,845,27,401,0.285,0.20,0.278,0,5,1,
0.50,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.51,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.52,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.53,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.54,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.55,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.56,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.57,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.58,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.59,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.60,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.61,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.62,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.63,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.64,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.65,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.66,6,2,873,32,401,0.188,0.20,0.261,0,5,1,
0.67,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.68,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.69,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.70,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.71,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.72,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.73,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.74,3,0,875,35,401,0.097,0.20,0.146,0,5,1,
0.75,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.76,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.77,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.78,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.79,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.80,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.81,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.82,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.83,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.84,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.85,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.86,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.87,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.88,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.89,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.90,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.91,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.92,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.93,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.94,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.95,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.96,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.97,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.98,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
0.99,2,0,875,36,401,0.065,0.20,0.100,0,5,1,
-0.01,38,875,0,0,501,0.178,-0.01,0.080,0,5,1,
0.00,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.01,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.02,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.03,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.04,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.05,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.06,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.07,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.08,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.09,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.10,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.11,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.12,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.13,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.14,27,158,717,11,501,0.401,0.00,0.242,0,5,1,
0.15,27,155,720,11,501,0.404,0.15,0.245,0,5,1,
0.16,27,155,720,11,501,0.404,0.15,0.245,0,5,1,
0.17,27,151,724,11,501,0.409,0.17,0.250,0,5,1,
0.18,27,151,724,11,501,0.409,0.17,0.250,0,5,1,
0.19,27,151,724,11,501,0.409,0.17,0.250,0,5,1,
0.20,25,124,751,13,501,0.415,0.20,0.267,0,5,1,
0.21,25,124,751,13,501,0.415,0.20,0.267,0,5,1,
0.22,25,124,751,13,501,0.415,0.20,0.267,0,5,1,
0.23,25,124,751,13,501,0.415,0.20,0.267,0,5,1,
0.24,25,124,751,13,501,0.415,0.20,0.267,0,5,1,
0.25,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.26,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.27,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.28,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.29,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.30,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.31,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.32,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.33,21,96,779,17,501,0.390,0.20,0.271,0,5,1,
0.34,11,42,833,27,501,0.268,0.20,0.242,0,5,1,
0.35,11,42,833,27,501,0.268,0.20,0.242,0,5,1,
0.36,11,42,833,27,501,0.268,0.20,0.242,0,5,1,
0.37,11,42,833,27,501,0.268,0.20,0.242,0,5,1,
0.38,11,42,833,27,501,0.268,0.20,0.242,0,5,1,
0.39,11,42,833,27,501,0.268,0.20,0.242,0,5,1,
0.40,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.41,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.42,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.43,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.44,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.45,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.46,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.47,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.48,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.49,11,39,836,27,501,0.272,0.20,0.250,0,5,1,
0.50,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.51,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.52,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.53,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.54,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.55,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.56,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.57,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.58,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.59,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.60,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.61,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.62,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.63,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.64,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.65,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.66,6,4,871,32,501,0.185,0.20,0.250,0,5,1,
0.67,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.68,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.69,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.70,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.71,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.72,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.73,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.74,3,1,874,35,501,0.096,0.20,0.143,0,5,1,
0.75,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.76,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.77,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.78,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.79,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.80,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.81,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.82,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.83,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.84,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.85,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.86,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.87,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.88,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.89,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.90,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.91,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.92,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.93,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.94,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.95,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.96,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.97,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.98,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
0.99,2,1,874,36,501,0.065,0.20,0.098,0,5,1,
-0.01,38,875,0,0,601,0.178,-0.01,0.080,0,5,1,
0.00,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.01,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.02,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.03,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.04,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.05,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.06,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.07,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.08,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.09,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.10,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.11,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.12,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.13,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.14,27,166,709,11,601,0.391,0.00,0.234,0,5,1,
0.15,27,163,712,11,601,0.395,0.15,0.237,0,5,1,
0.16,27,163,712,11,601,0.395,0.15,0.237,0,5,1,
0.17,27,159,716,11,601,0.399,0.17,0.241,0,5,1,
0.18,27,159,716,11,601,0.399,0.17,0.241,0,5,1,
0.19,27,159,716,11,601,0.399,0.17,0.241,0,5,1,
0.20,25,130,745,13,601,0.407,0.20,0.259,0,5,1,
0.21,25,130,745,13,601,0.407,0.20,0.259,0,5,1,
0.22,25,130,745,13,601,0.407,0.20,0.259,0,5,1,
0.23,25,130,745,13,601,0.407,0.20,0.259,0,5,1,
0.24,25,130,745,13,601,0.407,0.20,0.259,0,5,1,
0.25,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.26,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.27,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.28,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.29,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.30,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.31,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.32,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.33,21,102,773,17,601,0.382,0.20,0.261,0,5,1,
0.34,11,45,830,27,601,0.264,0.20,0.234,0,5,1,
0.35,11,45,830,27,601,0.264,0.20,0.234,0,5,1,
0.36,11,45,830,27,601,0.264,0.20,0.234,0,5,1,
0.37,11,45,830,27,601,0.264,0.20,0.234,0,5,1,
0.38,11,45,830,27,601,0.264,0.20,0.234,0,5,1,
0.39,11,45,830,27,601,0.264,0.20,0.234,0,5,1,
0.40,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.41,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.42,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.43,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.44,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.45,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.46,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.47,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.48,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.49,11,42,833,27,601,0.268,0.20,0.242,0,5,1,
0.50,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.51,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.52,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.53,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.54,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.55,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.56,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.57,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.58,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.59,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.60,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.61,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.62,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.63,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.64,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.65,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.66,6,4,871,32,601,0.185,0.20,0.250,0,5,1,
0.67,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.68,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.69,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.70,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.71,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.72,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.73,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.74,3,1,874,35,601,0.096,0.20,0.143,0,5,1,
0.75,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.76,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.77,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.78,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.79,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.80,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.81,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.82,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.83,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.84,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.85,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.86,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.87,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.88,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.89,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.90,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.91,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.92,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.93,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.94,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.95,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.96,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.97,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.98,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
0.99,2,1,874,36,601,0.065,0.20,0.098,0,5,1,
-0.01,38,875,0,0,701,0.178,-0.01,0.080,0,5,1,
0.00,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.01,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.02,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.03,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.04,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.05,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.06,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.07,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.08,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.09,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.10,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.11,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.12,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.13,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.14,28,183,692,10,701,0.386,0.00,0.225,0,5,1,
0.15,28,180,695,10,701,0.389,0.15,0.228,0,5,1,
0.16,28,180,695,10,701,0.389,0.15,0.228,0,5,1,
0.17,28,175,700,10,701,0.394,0.17,0.232,0,5,1,
0.18,28,175,700,10,701,0.394,0.17,0.232,0,5,1,
0.19,28,175,700,10,701,0.394,0.17,0.232,0,5,1,
0.20,26,145,730,12,701,0.402,0.20,0.249,0,5,1,
0.21,26,145,730,12,701,0.402,0.20,0.249,0,5,1,
0.22,26,145,730,12,701,0.402,0.20,0.249,0,5,1,
0.23,26,145,730,12,701,0.402,0.20,0.249,0,5,1,
0.24,26,145,730,12,701,0.402,0.20,0.249,0,5,1,
0.25,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.26,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.27,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.28,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.29,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.30,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.31,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.32,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.33,22,113,762,16,701,0.383,0.20,0.254,0,5,1,
0.34,11,48,827,27,701,0.261,0.20,0.227,0,5,1,
0.35,11,48,827,27,701,0.261,0.20,0.227,0,5,1,
0.36,11,48,827,27,701,0.261,0.20,0.227,0,5,1,
0.37,11,48,827,27,701,0.261,0.20,0.227,0,5,1,
0.38,11,48,827,27,701,0.261,0.20,0.227,0,5,1,
0.39,11,48,827,27,701,0.261,0.20,0.227,0,5,1,
0.40,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.41,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.42,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.43,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.44,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.45,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.46,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.47,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.48,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.49,11,45,830,27,701,0.264,0.20,0.234,0,5,1,
0.50,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.51,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.52,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.53,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.54,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.55,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.56,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.57,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.58,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.59,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.60,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.61,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.62,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.63,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.64,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.65,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.66,6,4,871,32,701,0.185,0.20,0.250,0,5,1,
0.67,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.68,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.69,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.70,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.71,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.72,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.73,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.74,3,1,874,35,701,0.096,0.20,0.143,0,5,1,
0.75,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.76,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.77,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.78,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.79,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.80,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.81,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.82,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.83,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.84,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.85,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.86,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.87,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.88,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.89,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.90,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.91,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.92,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.93,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.94,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.95,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.96,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.97,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.98,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
0.99,2,1,874,36,701,0.065,0.20,0.098,0,5,1,
-0.01,38,875,0,0,801,0.178,-0.01,0.080,0,5,1,
0.00,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.01,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.02,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.03,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.04,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.05,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.06,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.07,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.08,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.09,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.10,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.11,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.12,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.13,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.14,28,202,673,10,801,0.366,0.00,0.209,0,5,1,
0.15,28,197,678,10,801,0.371,0.15,0.213,0,5,1,
0.16,28,197,678,10,801,0.371,0.15,0.213,0,5,1,
0.17,28,190,685,10,801,0.378,0.17,0.219,0,5,1,
0.18,28,190,685,10,801,0.378,0.17,0.219,0,5,1,
0.19,28,190,685,10,801,0.378,0.17,0.219,0,5,1,
0.20,26,159,716,12,801,0.386,0.20,0.233,0,5,1,
0.21,26,159,716,12,801,0.386,0.20,0.233,0,5,1,
0.22,26,159,716,12,801,0.386,0.20,0.233,0,5,1,
0.23,26,159,716,12,801,0.386,0.20,0.233,0,5,1,
0.24,26,159,716,12,801,0.386,0.20,0.233,0,5,1,
0.25,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.26,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.27,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.28,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.29,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.30,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.31,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.32,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.33,22,124,751,16,801,0.369,0.20,0.239,0,5,1,
0.34,11,53,822,27,801,0.255,0.20,0.216,0,5,1,
